SOPR,date,Active_MVRV,Price,buy_score,sell_score
1.0103164078,2013-05-09,1.1604268993,131.2133333333,0.0,0.171088128292602
0.9530425673,2013-05-10,1.0518355263,118.4820833333,0.0,0.15865231708078764
0.9870169263,2013-05-11,1.4966479127,170.81875,0.0,0.19035043172317592
1.2760510878,2013-05-12,1.1531621103,131.8754166667,0.0,0.19610891254335674
1.0050664895,2013-05-13,1.0384490787,118.7220833333,0.0,0.16278578421461815
0.9228703518,2013-05-14,1.2078145957,138.6183333333,0.0,0.16573142860417278
1.1277179581,2013-05-15,0.9932624187,113.6129166667,0.0,0.17165958398335526
0.8987485391,2013-05-16,1.0789220079,123.2375,0.0,0.15517706957406813
0.9736036537,2013-05-17,1.0117476518,114.9758333333,0.0,0.1580611433297459
1.1394013365,2013-05-18,1.0885450957,124.3375,0.0,0.1788721311571529
1.0421605221,2013-05-19,1.0083190079,115.0920833333,0.0,0.16441687021539234
0.9940911255,2013-05-20,1.0882122678,124.8008333333,0.0,0.16491488318609923
1.0096235702,2013-05-21,1.0976353953,126.2079166667,0.0,0.16700700449957856
1.012776952,2013-05-22,1.1181236242,128.9295833333,0.0,0.16861937775088331
1.0484141541,2013-05-23,1.1025872078,127.64625,0.0,0.17104381560047976
1.0009119682,2013-05-24,1.1455703589,133.2945833333,0.0,0.16923631886584367
1.1897837827,2013-05-25,1.0399299151,121.25625,0.0,0.180595766109456
0.9694761204,2013-05-26,1.1159511269,130.3825,0.0,0.16432771163480797
1.0068438186,2013-05-27,1.1958703386,140.17125,0.0,0.17302122391999702
1.0974050511,2013-05-28,1.0222914795,119.90375,0.0,0.1706084466030444
0.9823051636,2013-05-29,1.0875928612,127.99875,0.0,0.16374494836399345
1.0131163965,2013-05-30,1.1221716619,132.52125,0.0,0.16891075005154238
1.0923638791,2013-05-31,1.1689626071,138.8491666667,0.0,0.1795026310769467
1.0358139936,2013-06-01,1.0399751452,123.405,0.0,0.1658321935151218
1.0220519412,2013-06-02,1.210733192,144.69875,0.0,0.17543003888890152
1.1098134146,2013-06-03,1.088570409,130.3225,0.0,0.17603612152428935
1.0661642203,2013-06-04,1.0246260656,122.905,0.0,0.16776156195339859
1.0497731817,2013-06-05,1.0569091611,127.0479166667,0.0,0.16825365264018383
1.1188364944,2013-06-06,1.0781554643,130.38625,0.0,0.17623558303452697
1.079525824,2013-06-07,1.0028750367,121.2558333333,0.0,0.1676523183322463
1.0094258973,2013-06-08,0.9534273357,115.17,0.0,0.15776786915406815
1.055414396,2013-06-09,0.9021026744,108.97625,0.0,0.15889686773599163
0.9647959873,2013-06-10,0.8381534603,100.9891666667,0.0,0.14611741673393366
0.9575729927,2013-06-11,1.0031960082,121.6154166667,0.0,0.15597696035324315
1.0202467913,2013-06-12,0.9568070137,116.06625,0.0,0.1590217316452055
0.9820676025,2013-06-13,0.9407451192,114.33,0.0,0.15433321514243165
0.9738036053,2013-06-14,0.9224953904,111.8404166667,0.0,0.1523738307478897
1.0135589087,2013-06-15,0.9176101135,111.3891666667,0.0,0.1558742128632626
1.0040421046,2013-06-16,0.8238594124,99.8995833333,0.0,0.14896740026102828
0.9198690734,2013-06-17,0.8979403447,109.0466666667,0.0,0.1456312754242176
0.9636090646,2013-06-18,0.9741824026,118.7979166667,0.0,0.15470081730475266
1.007336182,2013-06-19,0.9253078742,112.8433333333,0.0,0.1557695914769332
0.9540842425,2013-06-20,0.9452538677,115.3825,0.0,0.15193774667677626
0.9837671148,2013-06-21,1.0536246525,129.1320833333,0.0,0.16171334388083397
1.068222013,2013-06-22,0.9912380844,121.59125,0.0,0.16582419940941862
1.03719876,2013-06-23,0.8911111594,109.3145833333,0.0,0.15644713768992977
1.0097455275,2013-06-24,0.8759893614,107.5004166667,0.0,0.15284740006033032
0.966330834,2013-06-25,0.8299283532,101.5775,0.0,0.14573873048524288
0.9706859408,2013-06-26,0.8994398112,110.3925,0.0,0.15060073523280826
1.0114322444,2013-06-27,0.9087773468,111.63125,0.0,0.15510551788858468
1.0569256265,2013-06-28,0.8573801737,105.31625,0.0,0.15618239617903304
0.9921192181,2013-06-29,0.8363987927,102.615,0.0,0.14862566219874906
0.9600208221,2013-06-30,0.8439839322,103.5254166667,0.0,0.1460322355009311
1.074077054,2013-07-01,0.8178567291,100.28875,0.0,0.15530030701849948
1.0511683948,2013-07-02,0.7645229029,93.4958333333,0.0,0.1496932680920311
0.9710913474,2013-07-03,0.7211786869,87.8795833333,0.0,0.13924219995253326
0.9267885101,2013-07-04,0.7320909217,88.9754166667,0.0,0.13569103022484383
0.9102225823,2013-07-05,0.6816111239,82.255,0.0,0.13087476757828875
0.8473813776,2013-07-06,0.6645645079,79.77125,0.0,0.12375808197362727
0.9325595768,2013-07-07,0.6221091796,74.5508333333,0.0,0.1292126419766014
0.9224788582,2013-07-08,0.7443012202,89.4604166667,0.0,0.1360583986412345
1.0201991559,2013-07-09,0.7083235403,85.1541666667,0.0,0.1431299669528277
1.0444424565,2013-07-10,0.708124868,85.3329166667,0.0,0.145442316973016
0.9394796268,2013-07-11,0.7672822449,92.6708333333,0.0,0.13915818575486177
1.021151863,2013-07-12,0.832235243,100.8883333333,0.0,0.15114383312546703
1.1125484441,2013-07-13,0.8078379237,98.2383333333,0.0,0.1583493349780048
0.9861747343,2013-07-14,0.9189398958,112.0945833333,0.0,0.15333295687095352
1.0861539127,2013-07-15,0.8408434216,102.6033333333,0.0,0.15792822919445076
0.9782224015,2013-07-16,0.9042602971,110.51625,0.0,0.15163172472603947
1.0540674934,2013-07-17,0.8567557807,104.8141666667,0.0,0.155868365490695
0.9637556414,2013-07-18,0.8028427874,97.9645833333,0.0,0.14375999694157826
0.9384478316,2013-07-19,0.7777002432,94.6895833333,0.0,0.1397253232070961
0.9517416058,2013-07-20,0.8183067924,99.6808333333,0.0,0.143596507880822
1.0179429072,2013-07-21,0.8477455606,103.4225,0.0,0.151827755847395
1.0338488538,2013-07-22,0.7637704122,93.0766666667,0.0,0.14798412671089822
0.9982200299,2013-07-23,0.8217386516,100.2941666667,0.0,0.14827344019448663
1.0326930527,2013-07-24,0.8138116886,99.4104166667,0.0,0.15107275030648185
1.0349971864,2013-07-25,0.8331929604,101.9033333333,0.0,0.15253290135585115
1.0505466358,2013-07-26,0.8238769974,100.91875,0.0,0.15342853918406518
1.0244398545,2013-07-27,0.8123050613,99.6091666667,0.0,0.15018489909681512
1.0134336726,2013-07-28,0.9456181862,116.5483333333,0.0,0.1576529439192617
1.0032263807,2013-07-29,0.9040734386,111.2083333333,0.0,0.15401778292157675
1.042762895,2013-07-30,0.8377353008,102.93625,0.0,0.15356809317048872
1.030728888,2013-07-31,0.8745812401,107.84125,0.0,0.1547697776034046
1.0272550535,2013-08-01,0.9234246826,114.2775,0.0,0.1575595048643297
1.180978826,2013-08-02,0.8983672993,111.7383333333,0.0,0.1707002904326319
1.2747949506,2013-08-03,0.9318434232,116.6379166667,0.0,0.18183807147586012
1.0635118741,2013-08-04,0.9767779281,122.3683333333,0.0,0.16444794010628458
1.1141655626,2013-08-05,0.9036663149,113.4854166667,0.0,0.16463136915777016
1.0218753514,2013-08-06,0.899523136,113.1933333333,0.0,0.15551538044749366
1.0199785781,2013-08-07,0.9092701154,114.6845833333,0.0,0.15595665953293827
1.0244181647,2013-08-08,0.8617307695,108.6154166667,0.0,0.15334293221941264
1.0191038971,2013-08-09,0.8433596309,106.3870833333,0.0,0.15165867895203855
0.9926575655,2013-08-10,0.8584925033,108.3958333333,0.0,0.15008988980617097
1.024766758,2013-08-11,0.8604427486,108.8658333333,0.0,0.1532940123239695
0.9861311884,2013-08-12,0.8974406375,113.7008333333,0.0,0.15195419045266478
1.1237832792,2013-08-13,0.840137832,106.5991666667,0.0,0.1614919585700553
0.9753887643,2013-08-14,0.9091479573,115.3441666667,0.0,0.1516724654288223
1.0839699414,2013-08-15,0.9009172922,114.6883333333,0.0,0.16155969645785984
0.9915702464,2013-08-16,0.8887032154,113.06875,0.0,0.15191718168629503
1.0648716287,2013-08-17,0.9331056304,119.1329166667,0.0,0.16178608770316993
1.0201754565,2013-08-18,0.9488569178,121.2975,0.0,0.15850658793467196
1.1033133744,2013-08-19,0.9063900585,116.165,0.0,0.163764737614524
1.0349663386,2013-08-20,0.9318364654,119.77375,0.0,0.1588368763081363
1.00975261,2013-08-21,1.0295942995,133.0716666667,0.0,0.16266906159962638
1.0664792334,2013-08-22,0.9578247209,123.83125,0.0,0.16352072032189507
1.0667642589,2013-08-23,0.9235906539,119.6395833333,0.0,0.16135924475781646
1.0118670219,2013-08-24,0.9126286695,118.3433333333,0.0,0.1553934558011254
1.0333049088,2013-08-25,0.985482634,128.2166666667,0.0,0.1621074922735256
1.0823215942,2013-08-26,0.9887188545,128.845,0.0,0.16701534792306683
1.0973287526,2013-08-27,1.0408726069,136.3808333333,0.0,0.17178914389108357
1.1295824944,2013-08-28,1.0003355647,131.4525,0.0,0.17229063536618444
1.0921025071,2013-08-29,0.9993431532,131.8595833333,0.0,0.16863266772455987
1.0463674109,2013-08-30,1.0006870065,132.5445833333,0.0,0.1643323672029936
1.0364876935,2013-08-31,1.0477003132,139.5470833333,0.0,0.16639072588640114
1.0242520261,2013-09-01,1.1259617379,150.4608333333,0.0,0.17022103670930955
1.164304955,2013-09-02,1.0762446686,144.68875,0.0,0.18047406349582723
1.1689788755,2013-09-03,1.0916374932,147.825,0.0,0.18190648094444925
1.0681472906,2013-09-04,1.0763922132,146.02375,0.0,0.17126150129800927
1.0840975927,2013-09-05,1.0150680661,137.94,0.0,0.16887035479198476
1.0232465844,2013-09-06,1.0192610756,138.6425,0.0,0.16330252897192649
1.0807724142,2013-09-07,1.0326988474,140.9095833333,0.0,0.16967870648779854
1.1022670719,2013-09-08,1.0637203519,145.6954166667,0.0,0.17372356098954567
1.1390112612,2013-09-09,1.0007959372,137.7395833333,0.0,0.17322433541267374
1.0164789506,2013-09-10,1.044835146,144.1345833333,0.0,0.16428859932130027
1.0364173887,2013-09-11,1.0223255797,141.0504166667,0.0,0.16476160832826933
1.2017073297,2013-09-12,1.0562226908,146.81375,0.0,0.18278099844458678
1.0574773693,2013-09-13,1.1045595585,154.0729166667,0.0,0.17203912823286654
1.2174175612,2013-09-14,1.0713403099,150.3004166667,0.0,0.18525425700153342
1.0942303007,2013-09-15,1.0083593444,141.8341666667,0.0,0.1694131985493215
1.0349987566,2013-09-16,1.0039206572,141.5775,0.0,0.16344880574807652
0.9989479549,2013-09-17,1.0149440602,143.2495833333,0.0,0.16069615477699745
1.0741709384,2013-09-18,1.0260609709,145.15,0.0,0.16862118883908234
1.2586515328,2013-09-19,0.9869602891,140.6145833333,0.0,0.1838138245814886
1.0005901866,2013-09-20,1.013101519,144.5175,0.0,0.16073584704370347
1.0258603255,2013-09-21,0.9729772549,139.17625,0.0,0.16059396809439097
1.0419259012,2013-09-22,1.0241346612,147.0091666667,0.0,0.16540556850416976
1.0118452114,2013-09-23,0.9778517242,140.4020833333,0.0,0.15956150646661788
1.0315744306,2013-09-24,0.9336847469,134.2154166667,0.0,0.15862974844415484
0.9957232954,2013-09-25,0.9454983227,136.0795833333,0.0,0.15594676746513825
1.0123680427,2013-09-26,1.0043093332,144.7629166667,0.0,0.16130325896630548
1.0668795156,2013-09-27,0.9649253229,139.5904166667,0.0,0.1640130979371006
0.9641671222,2013-09-28,0.9739480292,140.9633333333,0.0,0.15473935274361084
1.0226516207,2013-09-29,0.9870980317,143.3633333333,0.0,0.1611890723306606
1.0102700381,2013-09-30,0.9943150561,144.48625,0.0,0.16046304953644447
1.0614571555,2013-10-01,1.0405453476,151.93,0.0,0.16832795641722165
1.1108611978,2013-10-02,0.9622752853,140.0470833333,0.0,0.16806172435803318
1.0953367771,2013-10-03,0.9195685852,133.9966666667,0.0,0.16384233307631596
1.0219466002,2013-10-04,0.9134106603,133.3120833333,0.0,0.1564101350806576
1.0333553688,2013-10-05,0.9967072697,146.105,0.0,0.16282999703132867
1.0776683372,2013-10-06,1.0133289189,149.0041666667,0.0,0.1681425621710746
1.3027645703,2013-10-07,0.9624691632,142.9229166667,0.0,0.18647860301576297
1.0113778708,2013-10-08,0.9117181853,134.95375,0.0,0.15528833049823645
0.9976316868,2013-10-09,0.9369059763,139.1108333333,0.0,0.15558042595736066
1.0061730749,2013-10-10,0.9373006276,139.1554166667,0.0,0.1564248200045748
1.0255068388,2013-10-11,0.9527088101,141.8025,0.0,0.15926417088906591
1.047888826,2013-10-12,0.9403524074,140.27,0.0,0.16062068742040356
1.0331414044,2013-10-13,0.9854057375,147.4991666667,0.0,0.16208689488955014
1.061325569,2013-10-14,0.9688458442,145.5254166667,0.0,0.163731111907945
1.0310827492,2013-10-15,1.0088094574,152.2445833333,0.0,0.16338581468201466
1.1782478375,2013-10-16,1.005120489,152.755,0.0,0.177263814454932
1.0805530211,2013-10-17,0.9820176504,149.42125,0.0,0.16641728059796596
1.0370529452,2013-10-18,1.0591108189,162.2104166667,0.0,0.16717448561653864
1.0962764852,2013-10-19,1.1095844608,171.02375,0.0,0.17608143071036916
1.1246296135,2013-10-20,1.2111453561,188.3808333333,0.0,0.18529409749253178
1.3489749168,2013-10-21,1.1663119362,183.6433333333,0.0,0.20394342406470184
1.2728170079,2013-10-22,1.2585100201,201.05125,0.0,0.2025343387487984
1.2914456421,2013-10-23,1.2977555849,211.97,0.0,0.206830146129994
1.1665336013,2013-10-24,1.2293422793,201.5304166667,0.0,0.1904763471885742
1.5878363158,2013-10-25,1.2052548686,203.5854166667,0.0,0.22934129377311913
1.0697949866,2013-10-26,1.1699124379,197.6654166667,0.0,0.17739889162081007
1.1127043113,2013-10-27,1.3278833515,226.00625,0.0,0.19161423618785084
1.179573458,2013-10-28,1.2888736086,220.4825,0.0,0.19553316660554176
1.2692585709,2013-10-29,1.2921173203,224.0108333333,0.0,0.2043418045988447
1.1155090471,2013-10-30,1.3117052989,228.8279166667,0.0,0.19084885404177104
1.1802351842,2013-10-31,1.2531832186,219.8108333333,0.0,0.19331470611541177
1.1374507796,2013-11-01,1.2214229528,215.26125,0.0,0.1871808256579226
1.0627492385,2013-11-02,1.297756625,229.8104166667,0.0,0.18489709617702138
1.1357902116,2013-11-03,1.2127018577,215.38625,0.0,0.1864639715300822
1.3272270183,2013-11-04,1.2008023753,217.3066666667,0.0,0.20406289550088924
1.1600995016,2013-11-05,1.2926509552,237.3420833333,0.0,0.19390702866705725
1.1255971007,2013-11-06,1.4387131722,267.0529166667,0.0,0.19993680385388585
1.3723740791,2013-11-07,1.5830389452,305.1716666667,0.0,0.23283164060903155
1.3153739323,2013-11-08,1.6937493593,337.235,0.0,0.23444349548131072
1.2702357352,2013-11-09,1.7805625642,361.61,0.0,0.23566506295659842
1.2858988445,2013-11-10,1.6003205131,328.0208333333,0.0,0.22564316305781348
1.2853405886,2013-11-11,1.6972605849,353.585,0.0,0.23178764518380512
1.3458807206,2013-11-12,1.7691716832,376.2158333333,0.0,0.24219149670930804
1.3523890904,2013-11-13,1.8100241633,395.5595833333,0.0,0.24542765152733825
1.3217626804,2013-11-14,1.9054099661,427.3133333333,0.0,0.24858907420568824
1.3822961916,2013-11-15,1.9438287107,445.4454166667,0.0,0.256850902493974
1.3479037166,2013-11-16,1.9222189462,448.60875,0.0,0.2521708384586131
1.3550297253,2013-11-17,1.9851063446,475.2941666667,0.0,0.25687506634955765
1.4005850339,2013-11-18,2.1968518766,555.995,0.0,0.27478234181185324
1.3655200533,2013-11-19,2.4193310329,650.475,0.0,0.28564400449517713
1.5193020921,2013-11-20,2.0373196537,561.5183333333,0.0,0.27596794206447917
1.2119745734,2013-11-21,2.309936336,657.85375,0.0,0.2639239049905216
1.677597876,2013-11-22,2.3262532326,720.62875,0.0,0.30962273052390976
1.3494454578,2013-11-23,2.5498293557,841.71625,0.0,0.2924459944161889
1.3251340783,2013-11-24,2.3872834899,808.58375,0.0,0.279721777764808
1.5747544059,2013-11-25,2.3392044201,821.9270833333,0.0,0.3005875882804977
2.053680425,2013-11-26,2.1882520016,844.27375,0.0,0.33686757360738007
1.4078728402,2013-11-27,2.3157004042,939.1795833333,0.0,0.28308005297759675
1.3342000074,2013-11-28,2.3767757841,1024.1879166667,0.0,0.2799194179026394
1.4050752677,2013-11-29,2.4072258153,1102.7708333333,0.0,0.2886635783991078
1.2872336313,2013-11-30,2.4215477303,1140.4691666667,0.0,0.27827767751121657
1.3430811348,2013-12-01,2.1483542013,1024.8370833333,0.0,0.2661666554352563
1.2919338131,2013-12-02,2.0715444908,1006.1329166667,0.0,0.2563504201211344
1.2523488276,2013-12-03,2.1292434301,1054.46,0.0,0.25624309999517264
1.1966236288,2013-12-04,2.1358123258,1079.0329166667,0.0,0.25131877082322523
1.2020350744,2013-12-05,2.0399626979,1045.97375,0.0,0.24570945290750262
1.2259759432,2013-12-06,1.8947616231,982.0529166667,0.0,0.23872183307631445
1.3772931186,2013-12-07,1.4347427782,745.7766666667,0.0,0.22382184347923778
1.0692691599,2013-12-08,1.4115629211,736.3841666667,0.0,0.19279878008584816
0.9452564992,2013-12-09,1.6361294978,859.3679166667,0.0,0.19526338285689435
1.0454749779,2013-12-10,1.7585749242,931.9404166667,0.0,0.21270357882098195
1.3209042848,2013-12-11,1.6923659101,908.76,0.0,0.2348854305629861
1.1401465439,2013-12-12,1.809930534,978.5629166667,0.0,0.22506655502403677
1.3760854417,2013-12-13,1.674514896,914.2408333333,0.0,0.23903624278100286
0.9975577947,2013-12-14,1.6672155966,914.1125,0.0,0.20226687626430578
1.0838018664,2013-12-15,1.632913199,896.8008333333,0.0,0.20834492963698703
1.1986792103,2013-12-16,1.517661774,836.51125,0.0,0.21199344734220743
1.1466043639,2013-12-17,1.3013142346,717.5054166667,0.0,0.19316667910275148
1.1816940076,2013-12-18,1.0394589231,569.9316666667,0.0,0.17978980301585712
0.8323319498,2013-12-19,1.1410062151,623.0554166667,0.0,0.1527768451661097
0.9666989996,2013-12-20,1.269928679,695.5441666667,0.0,0.17390617798827082
1.5237187115,2013-12-21,1.1549926954,632.90125,0.0,0.21997850429856075
0.812343346,2013-12-22,1.2182446543,657.6620833333,0.017997201445493945,0.07789045929002243
1.0622447941,2013-12-23,1.252981436,678.31,0.0,0.18198594271331192
1.1024754677,2013-12-24,1.2933980721,708.4683333333,0.0,0.18842836689096848
1.5961454407,2013-12-25,1.2877054746,715.5908333333,0.0,0.23540979395173667
1.0788500963,2013-12-26,1.2937813969,721.9183333333,0.0,0.18618708539673146
1.17036482,2013-12-27,1.3174999294,738.88625,0.0,0.1964802831850725
1.0268562917,2013-12-28,1.370255723,770.22875,0.0,0.18609013311661787
1.0723946852,2013-12-29,1.3910858718,784.1266666667,0.0,0.1917892998727963
1.0295212725,2013-12-30,1.358753041,766.61125,0.0,0.18561027522090123
0.97085358,2013-12-31,1.3615106214,769.5766666667,0.0,0.18016006368568524
0.9609223701,2014-01-01,1.412681328,799.14125,0.0,0.1824792941281677
1.1385503726,2014-01-02,1.4067076445,798.8591666667,0.0,0.1991327610842206
1.1101310088,2014-01-03,1.4107432108,805.0375,0.0,0.1966652240214019
1.5660972622,2014-01-04,1.4246878797,825.2220833333,0.0,0.2412862185158272
1.127254792,2014-01-05,1.5353175062,896.1929166667,0.0,0.20627234033459274
1.1315032872,2014-01-06,1.6058470307,944.0870833333,0.0,0.21118921224476161
1.2031786836,2014-01-07,1.5652428544,924.6870833333,0.0,0.21546714308450757
1.3184645188,2014-01-08,1.404325348,836.4620833333,0.0,0.216235101716987
1.072068781,2014-01-09,1.4725251116,880.4141666667,0.0,0.19696499469588702
1.0753696091,2014-01-10,1.4500492682,869.1083333333,0.0,0.19584453072716035
1.2838264476,2014-01-11,1.5178908319,917.7854166667,0.0,0.22017413380836048
1.1717419851,2014-01-12,1.5361979163,934.3841666667,0.0,0.21059517268447317
1.1380503097,2014-01-13,1.4536069963,886.9220833333,0.0,0.20208338914237484
1.1588848189,2014-01-14,1.4442456647,887.9758333333,0.0,0.20348298963485129
1.1916149982,2014-01-15,1.4640426807,906.1925,0.0,0.2078877302568226
1.1517728679,2014-01-16,1.4176931813,881.06,0.0,0.2011032420103976
1.0707425295,2014-01-17,1.3956410271,868.79,0.0,0.19192209125295623
1.0840741522,2014-01-18,1.3884040121,866.9379166667,0.0,0.1927379494609356
1.0809740449,2014-01-19,1.5155865538,949.8091666667,0.0,0.20057225711074128
1.1527972922,2014-01-20,1.5170142849,955.115,0.0,0.20755174614929905
1.1078720244,2014-01-21,1.6257423056,1030.8825,0.0,0.21019489409552533
1.18669251,2014-01-22,1.4891181263,947.5491666667,0.0,0.2090188788070752
1.0854017921,2014-01-23,1.4592025812,930.8470833333,0.0,0.1973918987039202
1.1287364433,2014-01-24,1.2911919225,824.6216666667,0.0,0.1908058705890166
1.0680510599,2014-01-25,1.3639267027,873.51375,0.0,0.1896362589378105
1.026822357,2014-01-26,1.3785402689,884.08125,0.0,0.18661656456767597
1.1001798081,2014-01-27,1.3441773383,863.91125,0.0,0.19145485699932896
1.0690189709,2014-01-28,1.3307777873,857.8554166667,0.0,0.1876096564091272
1.0493680905,2014-01-29,1.3177204853,851.59875,0.0,0.18489019986327754
1.0310056269,2014-01-30,1.3409274607,868.2133333333,0.0,0.18461292459560455
1.0381892698,2014-01-31,1.3569824354,880.9891666667,0.0,0.18632837248464804
1.2035836806,2014-02-01,1.4246879878,930.9379166667,0.0,0.2065193796176745
1.1037153922,2014-02-02,1.4027903121,921.1745833333,0.0,0.19554145309985355
1.0234497117,2014-02-03,1.3577068092,892.38125,0.0,0.18496108996766553
1.0460169285,2014-02-04,1.2791141125,841.73125,0.0,0.1821004454260873
1.8802052696,2014-02-05,1.3163028081,893.7220833333,0.0,0.26448095393924675
1.0924948122,2014-02-06,1.2427135833,826.57625,0.0,0.18423057718195784
1.0222082751,2014-02-07,1.1142568547,739.2025,0.0,0.16927666007657002
0.977682522,2014-02-08,1.1189210374,742.5391666667,0.0,0.16530463221747424
0.989220751,2014-02-09,1.1097325233,736.53125,0.0,0.1658237228193753
0.9800285269,2014-02-10,1.1092168718,734.38375,0.0,0.164909174034938
0.9888727773,2014-02-11,1.1463328615,759.67875,0.0,0.1681304527489329
1.0162872937,2014-02-12,1.1448895768,760.4770833333,0.0,0.17066736172804214
1.0455955783,2014-02-13,1.1112737397,738.5845833333,0.0,0.17132888782525335
1.0618796737,2014-02-14,0.9672426077,642.4204166667,0.0,0.16368174774881933
0.9342162174,2014-02-15,1.0389173413,690.99125,0.0,0.15602083176112988
0.9779214012,2014-02-16,1.0116538336,672.3166666667,0.0,0.15846923825498732
0.9850319947,2014-02-17,0.9837558152,654.0029166667,0.0,0.1573674740310193
0.9914466168,2014-02-18,0.985709786,656.1325,0.0,0.15810759833378568
0.8879290971,2014-02-19,1.1660547173,775.61125,0.0,0.15971040347780752
1.1508923933,2014-02-20,0.9327880062,619.8566666667,0.0,0.1700155967468196
1.0053201142,2014-02-21,0.8722788702,579.9483333333,0.0,0.15218574472480945
0.8366854121,2014-02-22,0.9888014614,656.8329166667,0.0,0.14346290451823196
1.0205987174,2014-02-23,0.9961624922,662.4308333333,0.0,0.1615717398174772
0.9586618212,2014-02-24,0.9091536512,601.85625,0.0,0.15006863288707217
0.8812922698,2014-02-25,0.8208748457,537.7116666667,0.0,0.13700426072651622
0.9315028219,2014-02-26,0.8927087871,585.2004166667,0.0,0.14641252128749216
0.8488162842,2014-02-27,0.93949024,614.76625,0.0,0.14147352178196682
1.1159175212,2014-02-28,0.9990987743,655.955,0.0,0.170901020624657
0.9638674014,2014-03-01,0.97673631,639.8079166667,0.0,0.1548888813176476
1.0148862124,2014-03-02,0.8587129223,560.9475,0.0,0.1522358198560783
0.8828095975,2014-03-03,0.9119833172,595.4975,0.0,0.14297494870929756
0.8779786376,2014-03-04,1.0207733478,666.0004166667,0.0,0.14946730383152892
1.0291368385,2014-03-05,0.998803996,651.805,0.0,0.16255947672309817
1.0430171677,2014-03-06,0.9954250251,650.4625,0.0,0.16367462894199225
2.6586843786,2014-03-07,0.9543253031,629.4229166667,0.0,0.31599732931008817
1.0415952833,2014-03-08,0.9254340398,606.86125,0.0,0.15906327537289644
1.4682517019,2014-03-09,0.9217921853,614.6054166667,0.0,0.19974888865350027
1.0348651562,2014-03-10,0.9351079243,615.9054166667,0.0,0.15903633847692125
1.0175982276,2014-03-11,0.9398251034,618.7995833333,0.0,0.15768195514653116
1.015667532,2014-03-12,0.9468696407,624.7391666667,0.0,0.1579471958714482
1.0029052803,2014-03-13,0.9485517368,626.22875,0.0,0.1568307803574279
0.9945401037,2014-03-14,0.940581241,621.0116666667,0.0,0.1555189118882215
0.9953588895,2014-03-15,0.9394478994,620.72625,0.0,0.15552497545291735
0.9990542116,2014-03-16,0.9375060831,620.04,0.0,0.15575522193004035
0.9956578112,2014-03-17,0.9255901303,612.4825,0.0,0.15466762444916754
1.0336960828,2014-03-18,0.9120922377,604.0158333333,0.0,0.1574526730863578
0.9827051942,2014-03-19,0.9047999738,598.9858333333,0.0,0.1520961518322792
0.9702830611,2014-03-20,0.8761828404,579.3420833333,0.0,0.149075124709459
1.2048437051,2014-03-21,0.8499946226,563.5641666667,0.0,0.16989626440157674
0.997329901,2014-03-22,0.8327209374,551.3545833333,0.0,0.14889024278753848
0.9684002099,2014-03-23,0.8290696933,549.30125,0.0,0.1458822940497041
0.9777879678,2014-03-24,0.8270610072,548.4170833333,0.0,0.14665419785045883
1.0059840328,2014-03-25,0.8438589936,559.9883333333,0.0,0.15043234663127186
0.9812317742,2014-03-26,0.8466979039,562.2095833333,0.0,0.14823999294463608
1.0109730469,2014-03-27,0.7922779868,525.4541666667,0.0,0.14761290195019727
0.9443241383,2014-03-28,0.7395809786,489.4704166667,0.0,0.13785167272338814
0.9451640725,2014-03-29,0.7321820494,484.575,0.0,0.13745916396003138
0.9009344141,2014-03-30,0.6880097174,454.63125,0.0,0.130393090813285
0.8558744988,2014-03-31,0.673999646,444.3116666667,0.0,0.12517586525762367
0.8547816975,2014-04-01,0.7009642822,461.76625,0.0,0.1267950882096712
0.8962861776,2014-04-02,0.6845451867,450.35875,0.0,0.12972579151639219
0.9955811073,2014-04-03,0.640183068,420.5566666667,0.0,0.1364123020542236
0.8966996519,2014-04-04,0.6681835638,438.905,0.0,0.1287193386964385
0.782804994,2014-04-05,0.6972232715,456.34125,0.020830075526856968,0.04457810724072635
0.9934531835,2014-04-06,0.6953249771,454.9025,0.0,0.13973381154615602
0.9600272573,2014-04-07,0.7103017934,464.6658333333,0.0,0.13748566704916007
0.9539682451,2014-04-08,0.7141634595,467.2816666667,0.0,0.1371514797272112
1.0420687421,2014-04-09,0.7061714305,462.3783333333,0.0,0.14508976980622776
0.9069703669,2014-04-10,0.6453386018,420.5425,0.0,0.128243721161227
0.8386456161,2014-04-11,0.6411493862,416.4933333333,0.0,0.12142319522757884
0.916667694,2014-04-12,0.678997048,441.3070833333,0.0,0.13132575046692574
0.9985938733,2014-04-13,0.6618846093,430.5033333333,0.0,0.13808876466225528
0.9436670612,2014-04-14,0.7070598389,460.46375,0.0,0.1357093636606576
0.9253053612,2014-04-15,0.755803104,492.6395833333,0.0,0.13706486596521297
1.190510295,2014-04-16,0.7937834062,519.30875,0.0,0.16492766364876102
1.0636771976,2014-04-17,0.7791305699,509.8283333333,0.0,0.15182688917996412
0.9635653611,2014-04-18,0.7489200551,489.6908333333,0.0,0.14029411026597668
0.9898418246,2014-04-19,0.75773723,495.9233333333,0.0,0.14337789356446273
0.9040222051,2014-04-20,0.7703551526,504.1741666667,0.0,0.13595411497458526
0.9986524869,2014-04-21,0.7623560278,499.3475,0.0,0.144518190036851
0.9778107808,2014-04-22,0.7542304791,493.925,0.0,0.1419998471078075
